rms
0.12888705027471
0.12956208695062
0.131338877459882
0.131082788948793
0.131307389053023
0.131713705234058
0.131032842488236
0.130774093479521
0.130960239299353
0.131009632018568
0.130508091935124
0.131421007643375
0.129751313366426
0.131620042901373
0.131084826126539
0.130393901621503
0.130616217183802
0.13145571100214
0.131079663091465
0.131552400517935
0.131101497461771
0.130323073049789
0.131091581291656
0.131080605531422
0.131702308990235
0.131175071990522
0.131696035630467
0.132413590448816
0.131531611019046
0.131065183307355
0.131241217526105
0.13112515975026
0.131638183397239
0.131304853120991
0.130585711981932
0.129728965133201
0.130832493507622
0.13005162323874
0.130625519399386
0.130653771128721
0.130321417935258
0.13144744115104
0.130271379340938
0.132287931336701
0.132651671740785
0.130807101686271
0.130718548103777
0.13210360905513
0.130165282174602
0.130033522007608
0.131233350506479
0.131051261551718
0.1305411907799
0.129945796241885
0.130673398068967
0.130769993728552
0.131122881149468
0.130982249028435
0.130708891272983
0.130070497148722
0.130530959906608
0.131355323254391
0.131328513904838
0.130888145904361
0.1311614978772
0.130680050077589
0.131296798762325
0.132397144261475
0.130340645379293
0.131232447859109
0.132556727243471
0.131873882548583
0.131197974435941
0.131698517685458
0.130669890238125
0.131252109730068
0.131663810458208
0.131679448466484
0.130646636963988
0.132442158660394
0.132234055594557
0.130908343822775
0.131623641152174
0.13097365215414
0.130990574900985
0.131787289774446
0.132192279021176
0.131189421101644
0.129827420754198
0.130879410406524
0.13061023260575
0.131468263273107
0.131483866049223
0.132694111020834
0.132451914918679
0.131989619361299
0.131758424111017
0.131905909810625
0.132891306766329
0.131640641135014
0.131915008371276
0.131258383660816
0.132019724164079
0.130406828681618
0.132152287900231
0.131582244287437
0.131650581040424
0.132818977415574
0.131457936104458
0.13364491472713
0.132273746059013
0.129854336963095
0.132155742158814
0.131646219094789
0.13122235385918
0.130930439099594
0.131724242730968
0.131120698958298
0.131266882098789
0.13157158686701
0.130075522308797
0.131407381646435
0.132015917563885
0.131702481757831
0.131645801826993
0.132434821269807
0.131059232829151
0.131151551619443
0.131558891911629
0.131221851148161
0.131304415059291
0.132044699573845
0.132408212237643
0.131056803680754
0.13197216836385
0.131145318931841
0.130643959636307
0.131450344489492
0.132526884617742
0.131021462861887
0.132471631507643
0.131371287709206
0.132275524954366
0.132772826611201
0.13146043398348
0.131888148226359
0.131231548368178
0.131946490545173
0.131724398418334
0.131292683535679
0.132457783848112
0.131722410795807
0.132619189279811
0.13193102649473
0.131624412020885
0.130965280652271
0.159728206956869
0.158270115600474
0.160123259559482
0.15745158295985
0.156910631536115
0.158975916544034
0.159225214386681
0.15912873789674
0.159219170908423
0.158889277147887
0.15867118583676
0.15990195970891
0.158433417261252
0.157714755466307
0.159662281368509
0.158466467242235
0.157191185189157
0.159232514585344
0.158223418297217
0.159258438840135
0.159147623956305
0.158860092085526
0.158741463383911
0.159061790887417
0.160211231416137
0.158963388664016
0.160431044590377
0.1587137058659
0.157927781841397
0.159015692093678
0.15932835239515
0.16012658581987
0.159208774988074
0.158322677975482
0.157794196803691
0.160184091787289
0.158972803325807
0.158914671759377
0.158971748577233
0.157930643431747
0.159753724954127
0.160300519776528
0.158811998843168
0.159629533724525
0.159690966663692
0.157697990014735
0.159160487990896
0.158628810164051
0.159907033385564
0.159399921611542
0.159502357967729
0.158945474049131
0.159264838612794
0.159341069611208
0.158714273477431
0.15866066076201
0.159785946904366
0.158834098817809
0.160342765326591
0.159272450156662
0.157483285323396
0.157109057216238
0.159297827976551
0.15901353940118
0.158670324186168
0.159452898242122
0.159116870312261
0.158820088950664
0.159162923848882
0.159219723224454
0.158822505587999
0.159759646128958
0.1594942277683
0.158971714176463
0.161480958327426
0.15792867243212
0.159430328631349
0.159529009533729
0.15934462072595
0.158710010957485
0.160810969829729
0.160065305276081
0.159828349239749
0.159742153685439
0.160959478626658
0.16075120573882
0.160860564893608
0.160520245966776
0.159630946290724
0.160973392842187
0.161229857783897
0.159249412221737
0.158893824489618
0.158821599103513
0.160066816492949
0.16021758627308
0.160044637480698
0.159874316175727
0.159467633465374
0.158537393311878
0.159183506894362
0.159841371866473
